Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num,Importance_Impact,Final_Price
686,France,Belgium,TBD,Semi-finals,high,Bronze,5,1339,0.87,2018,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,13,3,2678.0,1606.8
687,France,Belgium,TBD,Semi-finals,high,Bronze,7,1339,0.72,2018,1.0,1339.0,0.2,0.0,0.2,1874.6,2,4,8,13,3,2678.0,1606.8
688,France,Belgium,TBD,Semi-finals,high,Gold,3,2471,0.77,2018,2.0,1235.5,0.2,0.2,0.3,2100.35,2,4,8,13,3,2471.0,1482.6
689,France,Belgium,TBD,Semi-finals,high,Gold,5,2471,0.95,2018,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,13,3,2471.0,1482.6
690,France,Belgium,TBD,Semi-finals,high,Gold,7,2471,0.77,2018,2.0,1235.5,0.2,0.0,0.3,1853.25,2,4,8,13,3,2471.0,1482.6
691,France,Belgium,TBD,Semi-finals,high,Diamond,3,3585,0.8,2018,3.0,1195.0,0.2,0.2,0.3,,2,4,8,13,3,2390.0,1434.0
692,France,Belgium,TBD,Semi-finals,high,Diamond,5,3585,0.81,2018,3.0,1195.0,0.2,0.1,0.3,,2,4,8,13,3,2390.0,1434.0
693,France,Belgium,TBD,Semi-finals,high,Diamond,7,3585,0.94,2018,3.0,1195.0,0.2,0.0,0.3,,2,4,8,13,3,2390.0,1434.0
694,Croatia,England,TBD,Semi-finals,high,Bronze,3,1339,0.74,2018,1.0,1339.0,0.2,0.2,0.2,2142.4,2,4,8,8,14,2678.0,1606.8
695,Croatia,England,TBD,Semi-finals,high,Bronze,5,1339,0.82,2018,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,8,14,2678.0,1606.8
696,Croatia,England,TBD,Semi-finals,high,Bronze,7,1339,0.73,2018,1.0,1339.0,0.2,0.0,0.2,1874.6,2,4,8,8,14,2678.0,1606.8
697,Croatia,England,TBD,Semi-finals,high,Gold,3,2471,0.72,2018,2.0,1235.5,0.2,0.2,0.2,1976.8,2,4,8,8,14,2471.0,1482.6
698,Croatia,England,TBD,Semi-finals,high,Gold,5,2471,0.83,2018,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,8,14,2471.0,1482.6
699,Croatia,England,TBD,Semi-finals,high,Gold,7,2471,0.73,2018,2.0,1235.5,0.2,0.0,0.2,1729.6999999999998,2,4,8,8,14,2471.0,1482.6
700,Croatia,England,TBD,Semi-finals,high,Diamond,3,3585,0.83,2018,3.0,1195.0,0.2,0.2,0.3,,2,4,8,8,14,2390.0,1434.0
701,Croatia,England,TBD,Semi-finals,high,Diamond,5,3585,0.8,2018,3.0,1195.0,0.2,0.1,0.3,,2,4,8,8,14,2390.0,1434.0
702,Croatia,England,TBD,Semi-finals,high,Diamond,7,3585,0.94,2018,3.0,1195.0,0.2,0.0,0.3,,2,4,8,8,14,2390.0,1434.0
703,Belgium,England,TBD,Third Place Playoff,medium,Bronze,3,773,0.44,2018,1.0,773.0,0.1,0.2,0.1,1082.2,2,5,8,2,14,3092.0,927.5999999999999
704,Belgium,England,TBD,Third Place Playoff,medium,Bronze,5,773,0.44,2018,1.0,773.0,0.1,0.1,0.1,1004.9000000000002,2,5,8,2,14,3092.0,927.5999999999999
705,Belgium,England,TBD,Third Place Playoff,medium,Bronze,7,773,0.58,2018,1.0,773.0,0.1,0.0,0.2,1004.9,2,5,8,2,14,3092.0,927.5999999999999
706,Belgium,England,TBD,Third Place Playoff,medium,Gold,3,1133,0.62,2018,2.0,566.5,0.1,0.2,0.2,849.75,2,5,8,2,14,2266.0,679.8
707,Belgium,England,TBD,Third Place Playoff,medium,Gold,5,1133,0.59,2018,2.0,566.5,0.1,0.1,0.2,793.1,2,5,8,2,14,2266.0,679.8
708,Belgium,England,TBD,Third Place Playoff,medium,Gold,7,1133,0.62,2018,2.0,566.5,0.1,0.0,0.2,736.45,2,5,8,2,14,2266.0,679.8
709,Belgium,England,TBD,Third Place Playoff,medium,Diamond,3,1598,0.42,2018,3.0,532.6666666666666,0.1,0.2,0.1,,2,5,8,2,14,2130.6666666666665,639.1999999999999
710,Belgium,England,TBD,Third Place Playoff,medium,Diamond,5,1598,0.4,2018,3.0,532.6666666666666,0.1,0.1,0.1,,2,5,8,2,14,2130.6666666666665,639.1999999999999
711,Belgium,England,TBD,Third Place Playoff,medium,Diamond,7,1598,0.36,2018,3.0,532.6666666666666,0.1,0.0,0.1,,2,5,8,2,14,2130.6666666666665,639.1999999999999
712,France,Croatia,TBD,Final,high,Bronze,3,2265,0.89,2018,1.0,2265.0,0.2,0.2,0.3,3850.5,2,0,8,13,10,4530.0,2718.0
713,France,Croatia,TBD,Final,high,Bronze,5,2265,0.92,2018,1.0,2265.0,0.2,0.1,0.3,3624.0,2,0,8,13,10,4530.0,2718.0
714,France,Croatia,TBD,Final,high,Bronze,7,2265,0.94,2018,1.0,2265.0,0.2,0.0,0.3,3397.5,2,0,8,13,10,4530.0,2718.0
715,France,Croatia,TBD,Final,high,Gold,3,3761,0.98,2018,2.0,1880.5,0.2,0.2,0.3,3196.85,2,0,8,13,10,3761.0,2256.6
716,France,Croatia,TBD,Final,high,Gold,5,3761,0.94,2018,2.0,1880.5,0.2,0.1,0.3,3008.8,2,0,8,13,10,3761.0,2256.6
717,France,Croatia,TBD,Final,high,Gold,7,3761,0.9,2018,2.0,1880.5,0.2,0.0,0.3,2820.75,2,0,8,13,10,3761.0,2256.6
718,France,Croatia,TBD,Final,high,Diamond,3,6026,0.99,2018,3.0,2008.6666666666667,0.2,0.2,0.3,,2,0,8,13,10,4017.3333333333335,2410.4
719,France,Croatia,TBD,Final,high,Diamond,5,6026,0.95,2018,3.0,2008.6666666666667,0.2,0.1,0.3,,2,0,8,13,10,4017.3333333333335,2410.4
720,France,Croatia,TBD,Final,high,Diamond,7,6026,0.95,2018,3.0,2008.6666666666667,0.2,0.0,0.3,,2,0,8,13,10,4017.3333333333335,2410.4
721,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,29,32,777.0,310.8
722,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,5,259,0.32,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,29,32,777.0,310.8
723,Russia,Saudi Arabia,TBD,Group Stage,low,Bronze,7,259,0.3,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,29,32,777.0,310.8
724,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,3,619,0.49,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,29,32,928.5,371.4
725,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,5,619,0.27,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,29,32,928.5,371.4
726,Russia,Saudi Arabia,TBD,Group Stage,low,Gold,7,619,0.32,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,29,32,928.5,371.4
727,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,29,32,825.0,330.0
728,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,29,32,825.0,330.0
729,Russia,Saudi Arabia,TBD,Group Stage,low,Diamond,7,825,0.31,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,29,32,825.0,330.0
730,Egypt,Uruguay,TBD,Group Stage,low,Bronze,3,259,0.48,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,11,42,777.0,310.8
731,Egypt,Uruguay,TBD,Group Stage,low,Bronze,5,259,0.22,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,11,42,777.0,310.8
732,Egypt,Uruguay,TBD,Group Stage,low,Bronze,7,259,0.35,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,11,42,777.0,310.8
733,Egypt,Uruguay,TBD,Group Stage,low,Gold,3,619,0.27,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,11,42,928.5,371.4
734,Egypt,Uruguay,TBD,Group Stage,low,Gold,5,619,0.44,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,11,42,928.5,371.4
735,Egypt,Uruguay,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,11,42,928.5,371.4
736,Egypt,Uruguay,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,11,42,825.0,330.0
737,Egypt,Uruguay,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,11,42,825.0,330.0
738,Egypt,Uruguay,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,11,42,825.0,330.0
739,Russia,Egypt,TBD,Group Stage,low,Bronze,3,259,0.3,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,29,13,777.0,310.8
740,Russia,Egypt,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,29,13,777.0,310.8
741,Russia,Egypt,TBD,Group Stage,low,Bronze,7,259,0.26,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,29,13,777.0,310.8
742,Russia,Egypt,TBD,Group Stage,low,Gold,3,619,0.48,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,29,13,928.5,371.4
743,Russia,Egypt,TBD,Group Stage,low,Gold,5,619,0.41,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,29,13,928.5,371.4
744,Russia,Egypt,TBD,Group Stage,low,Gold,7,619,0.39,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,29,13,928.5,371.4
745,Russia,Egypt,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,29,13,825.0,330.0
746,Russia,Egypt,TBD,Group Stage,low,Diamond,5,825,0.33,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,29,13,825.0,330.0
747,Russia,Egypt,TBD,Group Stage,low,Diamond,7,825,0.28,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,29,13,825.0,330.0
748,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,3,259,0.21,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,39,32,777.0,310.8
749,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,5,259,0.42,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,39,32,777.0,310.8
750,Uruguay,Saudi Arabia,TBD,Group Stage,low,Bronze,7,259,0.32,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,39,32,777.0,310.8
751,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,3,619,0.22,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,39,32,928.5,371.4
752,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,5,619,0.39,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,39,32,928.5,371.4
753,Uruguay,Saudi Arabia,TBD,Group Stage,low,Gold,7,619,0.34,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,39,32,928.5,371.4
754,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,3,825,0.5,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,39,32,825.0,330.0
755,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,5,825,0.39,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,39,32,825.0,330.0
756,Uruguay,Saudi Arabia,TBD,Group Stage,low,Diamond,7,825,0.32,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,39,32,825.0,330.0
757,Uruguay,Russia,TBD,Group Stage,low,Bronze,3,259,0.39,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,39,31,777.0,310.8
758,Uruguay,Russia,TBD,Group Stage,low,Bronze,5,259,0.37,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,39,31,777.0,310.8
759,Uruguay,Russia,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,39,31,777.0,310.8
760,Uruguay,Russia,TBD,Group Stage,low,Gold,3,619,0.29,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,39,31,928.5,371.4
761,Uruguay,Russia,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,39,31,928.5,371.4
762,Uruguay,Russia,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,39,31,928.5,371.4
763,Uruguay,Russia,TBD,Group Stage,low,Diamond,3,825,0.37,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,39,31,825.0,330.0
764,Uruguay,Russia,TBD,Group Stage,low,Diamond,5,825,0.41,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,39,31,825.0,330.0
765,Uruguay,Russia,TBD,Group Stage,low,Diamond,7,825,0.24,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,39,31,825.0,330.0
766,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,3,259,0.35,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,30,13,777.0,310.8
767,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,5,259,0.34,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,30,13,777.0,310.8
768,Saudi Arabia,Egypt,TBD,Group Stage,low,Bronze,7,259,0.39,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,30,13,777.0,310.8
769,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,3,619,0.46,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,30,13,928.5,371.4
770,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,5,619,0.33,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,30,13,928.5,371.4
771,Saudi Arabia,Egypt,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,30,13,928.5,371.4
772,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,30,13,825.0,330.0
773,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,5,825,0.4,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,30,13,825.0,330.0
774,Saudi Arabia,Egypt,TBD,Group Stage,low,Diamond,7,825,0.32,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,30,13,825.0,330.0
775,Morocco,Iran,TBD,Group Stage,low,Bronze,3,259,0.43,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,20,20,777.0,310.8
776,Morocco,Iran,TBD,Group Stage,low,Bronze,5,259,0.44,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,20,20,777.0,310.8
777,Morocco,Iran,TBD,Group Stage,low,Bronze,7,259,0.46,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,20,20,777.0,310.8
778,Morocco,Iran,TBD,Group Stage,low,Gold,3,619,0.39,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,20,20,928.5,371.4
779,Morocco,Iran,TBD,Group Stage,low,Gold,5,619,0.43,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,20,20,928.5,371.4
780,Morocco,Iran,TBD,Group Stage,low,Gold,7,619,0.2,2018,2.0,309.5,0.0,0.0,0.0,309.5,2,1,8,20,20,928.5,371.4
781,Morocco,Iran,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,20,20,825.0,330.0
782,Morocco,Iran,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,20,20,825.0,330.0
783,Morocco,Iran,TBD,Group Stage,low,Diamond,7,825,0.4,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,20,20,825.0,330.0
784,Portugal,Spain,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,27,37,777.0,310.8
785,Portugal,Spain,TBD,Group Stage,low,Bronze,5,259,0.26,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,27,37,777.0,310.8
786,Portugal,Spain,TBD,Group Stage,low,Bronze,7,259,0.27,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,27,37,777.0,310.8
787,Portugal,Spain,TBD,Group Stage,low,Gold,3,619,0.31,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,27,37,928.5,371.4
788,Portugal,Spain,TBD,Group Stage,low,Gold,5,619,0.47,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,27,37,928.5,371.4
789,Portugal,Spain,TBD,Group Stage,low,Gold,7,619,0.43,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,27,37,928.5,371.4
790,Portugal,Spain,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,27,37,825.0,330.0
791,Portugal,Spain,TBD,Group Stage,low,Diamond,5,825,0.21,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,27,37,825.0,330.0
792,Portugal,Spain,TBD,Group Stage,low,Diamond,7,825,0.33,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,27,37,825.0,330.0
793,Portugal,Morocco,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,27,23,777.0,310.8
794,Portugal,Morocco,TBD,Group Stage,low,Bronze,5,259,0.33,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,27,23,777.0,310.8
795,Portugal,Morocco,TBD,Group Stage,low,Bronze,7,259,0.39,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,27,23,777.0,310.8
796,Portugal,Morocco,TBD,Group Stage,low,Gold,3,619,0.35,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,27,23,928.5,371.4
797,Portugal,Morocco,TBD,Group Stage,low,Gold,5,619,0.28,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,27,23,928.5,371.4
798,Portugal,Morocco,TBD,Group Stage,low,Gold,7,619,0.4,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,27,23,928.5,371.4
799,Portugal,Morocco,TBD,Group Stage,low,Diamond,3,825,0.24,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,27,23,825.0,330.0
800,Portugal,Morocco,TBD,Group Stage,low,Diamond,5,825,0.23,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,27,23,825.0,330.0
801,Portugal,Morocco,TBD,Group Stage,low,Diamond,7,825,0.48,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,27,23,825.0,330.0
802,Iran,Spain,TBD,Group Stage,low,Bronze,3,259,0.45,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,17,37,777.0,310.8
803,Iran,Spain,TBD,Group Stage,low,Bronze,5,259,0.44,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,17,37,777.0,310.8
804,Iran,Spain,TBD,Group Stage,low,Bronze,7,259,0.36,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,17,37,777.0,310.8
805,Iran,Spain,TBD,Group Stage,low,Gold,3,619,0.22,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,17,37,928.5,371.4
806,Iran,Spain,TBD,Group Stage,low,Gold,5,619,0.38,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,17,37,928.5,371.4
807,Iran,Spain,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,17,37,928.5,371.4
808,Iran,Spain,TBD,Group Stage,low,Diamond,3,825,0.42,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,17,37,825.0,330.0
809,Iran,Spain,TBD,Group Stage,low,Diamond,5,825,0.27,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,17,37,825.0,330.0
810,Iran,Spain,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,17,37,825.0,330.0
811,Iran,Portugal,TBD,Group Stage,low,Bronze,3,259,0.25,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,17,29,777.0,310.8
812,Iran,Portugal,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,17,29,777.0,310.8
813,Iran,Portugal,TBD,Group Stage,low,Bronze,7,259,0.32,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,17,29,777.0,310.8
814,Iran,Portugal,TBD,Group Stage,low,Gold,3,619,0.41,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,17,29,928.5,371.4
815,Iran,Portugal,TBD,Group Stage,low,Gold,5,619,0.31,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,17,29,928.5,371.4
816,Iran,Portugal,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,17,29,928.5,371.4
817,Iran,Portugal,TBD,Group Stage,low,Diamond,3,825,0.33,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,17,29,825.0,330.0
818,Iran,Portugal,TBD,Group Stage,low,Diamond,5,825,0.38,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,17,29,825.0,330.0
819,Iran,Portugal,TBD,Group Stage,low,Diamond,7,825,0.39,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,17,29,825.0,330.0
820,Spain,Morocco,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,34,23,777.0,310.8
821,Spain,Morocco,TBD,Group Stage,low,Bronze,5,259,0.36,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,34,23,777.0,310.8
822,Spain,Morocco,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,34,23,777.0,310.8
823,Spain,Morocco,TBD,Group Stage,low,Gold,3,619,0.3,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,34,23,928.5,371.4
824,Spain,Morocco,TBD,Group Stage,low,Gold,5,619,0.25,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,34,23,928.5,371.4
825,Spain,Morocco,TBD,Group Stage,low,Gold,7,619,0.4,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,34,23,928.5,371.4
826,Spain,Morocco,TBD,Group Stage,low,Diamond,3,825,0.29,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,34,23,825.0,330.0
827,Spain,Morocco,TBD,Group Stage,low,Diamond,5,825,0.21,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,34,23,825.0,330.0
828,Spain,Morocco,TBD,Group Stage,low,Diamond,7,825,0.23,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,34,23,825.0,330.0
829,France,Australia,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,13,2,777.0,310.8
830,France,Australia,TBD,Group Stage,low,Bronze,5,259,0.46,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,13,2,777.0,310.8
831,France,Australia,TBD,Group Stage,low,Bronze,7,259,0.21,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,13,2,777.0,310.8
832,France,Australia,TBD,Group Stage,low,Gold,3,619,0.47,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,13,2,928.5,371.4
833,France,Australia,TBD,Group Stage,low,Gold,5,619,0.2,2018,2.0,309.5,0.0,0.1,0.0,340.45000000000005,2,1,8,13,2,928.5,371.4
834,France,Australia,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,13,2,928.5,371.4
835,France,Australia,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,13,2,825.0,330.0
836,France,Australia,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,13,2,825.0,330.0
837,France,Australia,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,13,2,825.0,330.0
838,Peru,Denmark,TBD,Group Stage,low,Bronze,3,259,0.26,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,25,11,777.0,310.8
839,Peru,Denmark,TBD,Group Stage,low,Bronze,5,259,0.39,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,25,11,777.0,310.8
840,Peru,Denmark,TBD,Group Stage,low,Bronze,7,259,0.43,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,25,11,777.0,310.8
841,Peru,Denmark,TBD,Group Stage,low,Gold,3,619,0.49,2018,2.0,309.5,0.0,0.2,0.1,402.35,2,1,8,25,11,928.5,371.4
842,Peru,Denmark,TBD,Group Stage,low,Gold,5,619,0.4,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,25,11,928.5,371.4
843,Peru,Denmark,TBD,Group Stage,low,Gold,7,619,0.33,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,25,11,928.5,371.4
844,Peru,Denmark,TBD,Group Stage,low,Diamond,3,825,0.47,2018,3.0,275.0,0.0,0.2,0.1,,2,1,8,25,11,825.0,330.0
845,Peru,Denmark,TBD,Group Stage,low,Diamond,5,825,0.36,2018,3.0,275.0,0.0,0.1,0.1,,2,1,8,25,11,825.0,330.0
846,Peru,Denmark,TBD,Group Stage,low,Diamond,7,825,0.4,2018,3.0,275.0,0.0,0.0,0.1,,2,1,8,25,11,825.0,330.0
847,Denmark,Australia,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,2,1,8,9,2,777.0,310.8
848,Denmark,Australia,TBD,Group Stage,low,Bronze,5,259,0.49,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,8,9,2,777.0,310.8
849,Denmark,Australia,TBD,Group Stage,low,Bronze,7,259,0.48,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,8,9,2,777.0,310.8
850,Denmark,Australia,TBD,Group Stage,low,Gold,3,619,0.2,2018,2.0,309.5,0.0,0.2,0.0,371.4,2,1,8,9,2,928.5,371.4
851,Denmark,Australia,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,2,1,8,9,2,928.5,371.4
852,Denmark,Australia,TBD,Group Stage,low,Gold,7,619,0.45,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,8,9,2,928.5,371.4
